 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
248546.320732,13.9399,92.25613,110.4299,159.4148,32.89149,16.45539,24.31401,84.43956,5.04729,143.6765,89.04369,29.26379,90.07303,255.833,82.58405,352.2439,0.7254934,37.16715,28.36083,121.0951
248546.520654,23.39653,110.5109,102.696,146.7602,47.45557,57.18338,28.45657,127.4188,4.701754,135.343,80.1655,26.25327,120.7988,270.2565,108.9123,470.6358,0.6436009,34.49737,26.60826,146.7993
248546.720576,20.55599,101.7625,95.50367,166.2333,89.3177,65.68651,80.87812,125.2243,4.379873,120.9691,82.63433,23.55246,111.2405,316.4868,97.46197,424.2704,0.5709523,32.01937,24.964,131.0093
248546.920498,18.06032,93.70655,88.81507,153.0374,90.05134,62.11061,74.01202,144.6127,4.080028,108.1218,74.39519,21.12949,102.4385,290.1822,87.21548,382.4726,0.5065042,29.71936,23.42135,116.9177
248547.12042,15.86764,86.28838,82.59491,140.8891,83.75765,58.72937,67.72882,133.2066,3.80071,96.63889,66.97754,18.95579,141.2837,266.0638,78.04623,364.8011,0.4493308,27.58457,21.97402,104.3418
248547.320342,13.94117,79.45746,105.2522,129.7051,86.3802,55.5322,85.44755,141.7052,3.540514,86.3755,60.29947,17.00571,130.1045,243.9501,86.66248,328.8621,0.3986111,25.60312,20.61613,93.11865
248547.520264,12.2486,73.1673,97.88088,119.4089,80.34309,52.50909,78.19353,141.6449,3.298131,97.60131,89.92281,74.02982,123.2456,333.5507,99.53587,296.4637,0.3536166,23.76401,19.34215,83.10265
248547.720186,10.76151,67.3751,91.02579,109.93,74.72791,49.65055,71.55534,236.8705,3.072342,91.26034,80.95696,66.41399,129.777,305.8278,112.8586,329.3344,0.3137009,22.057,18.1469,74.16398
248547.920108,9.454972,75.74969,104.6731,101.2036,110.1662,46.94763,65.4807,218.1876,2.86201,110.1643,72.88506,59.58163,119.5083,280.4091,100.9934,440.3147,0.2782909,20.47261,17.02551,66.18677
248548.12003,8.307058,69.75306,97.34229,124.8543,139.248,44.39185,74.51604,200.9784,2.666078,98.46448,65.61798,69.39486,110.0521,257.103,90.3756,396.9363,0.2468779,19.00202,15.97342,59.0676
248548.319952,7.298511,64.23113,90.52493,114.9431,129.516,41.9752,68.19005,185.1264,2.483559,88.00721,59.07547,62.25584,101.3441,235.734,80.87411,357.8315,0.2190107,17.63708,14.98634,52.71418
