 Time,C07,C08,C15,C19,C21,C24,C25,C31,C33,C36,C37,C45,C46,C50,C51,C55,C56,C57,C62,C65
23.99064,127.9839,123.7703,70.53255,1738.934,358.4475,372.7589,305.4347,63.26369,232.4034,126.112,457.6953,194.5973,241.7094,1143.068,290.0413,101.2956,65.35422,106.222,270.1617,76.34404
24.190562,134.596,117.5536,102.648,1704.369,323.2747,350.4589,325.5651,59.46682,217.8118,122.7503,433.7826,177.6283,241.2112,1133.492,274.0923,95.06313,58.55125,100.1994,284.3101,69.05679
24.390484,170.2469,111.6491,122.8491,1704.751,291.5533,364.0381,309.7036,55.89782,231.7874,152.4616,434.4001,162.139,223.4176,1089.03,329.2491,109.5444,52.45644,94.51822,294.3918,89.85529
24.590406,264.5224,113.9099,172.0076,1742.725,262.9445,471.091,436.4413,84.56889,312.4702,165.0967,443.4551,169.1973,240.3589,1062.958,311.1443,171.3526,46.99605,268.4283,326.5934,117.3866
24.790328,313.5375,132.1723,215.0064,1801.247,237.143,483.1781,610.8389,95.64777,372.9352,212.6228,430.0465,154.4432,222.6281,1013.134,294.035,185.6871,42.10406,593.8762,353.9473,106.1817
24.99025,290.0359,153.4966,211.1346,1712.576,213.8732,511.6466,581.079,89.9073,404.321,246.1255,428.7409,140.9756,206.2052,996.2238,277.8665,174.2622,37.72129,647.6539,342.7437,96.04634
25.190172,268.2958,145.7867,194.051,1635.557,192.8868,491.3313,659.5721,84.51136,378.9354,262.439,416.5836,128.6825,229.6502,974.0181,262.5871,163.5402,33.79474,638.558,357.4529,86.87845
25.390094,248.1853,146.577,175.984,1576.516,173.9597,461.9377,700.6144,79.43927,355.1437,272.2022,394.8189,117.4613,242.5663,948.0611,248.1478,153.478,30.27692,622.0735,384.8134,78.58566
25.590016,229.5823,146.0434,159.5991,1502.728,156.8898,434.3026,707.0242,74.67159,332.8457,250.4416,392.9389,107.2186,355.9317,1041.785,234.5026,144.0348,27.12528,588.5367,363.7731,71.08443
25.789938,212.3736,173.746,144.7397,1440.911,141.495,427.2673,676.1855,70.19004,311.9478,230.4206,383.9212,97.86909,363.1628,1229.591,221.6077,135.1726,24.30171,555.1675,343.8832,64.29922
25.98986,196.4548,165.0191,131.2638,1437.181,127.6107,433.062,643.242,65.97747,292.3619,212.0002,363.8629,89.33485,381.4795,1193.366,209.4218,126.8557,21.77206,523.6903,325.0808,58.16169
26.189782,181.7293,156.7305,119.0425,1389.862,115.0889,415.1006,614.9467,62.01772,274.0058,195.0523,352.4222,81.54479,353.3384,1164.06,197.9061,119.0506,19.50572,511.0115,307.3065,52.60999
